id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedrooms,beds,baths
52718808,Rental unit in New York · ★4.80 · 2 bedrooms · 2 beds · 1 bath,9520475,Daniel,Manhattan,Upper East Side,40.78042765767009,-73.94886391832132,Entire home/apt,160.0,30,61,2023-10-20,2.4,1,126,23,No License,4.80 ,2,2,1
720846084324125677,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,331373674,Paloma & German,Brooklyn,Williamsburg,40.71837,-73.95117,Entire home/apt,200.0,30,1,2022-11-03,0.07,1,2,0,No License,No rating,1,1,1
637660091350480104,Place to stay in Brooklyn · 1 bed · 0 baths,1795207,Ann,Brooklyn,DUMBO,40.70383,-73.98628,Entire home/apt,450.0,30,2,2022-11-07,0.12,2,365,0,No License,No rating,1,1,0
4711070,Rental unit in Queens · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,24347671,Ioanna,Queens,Woodside,40.74491,-73.91192,Private room,125.0,30,24,2022-09-26,0.27,1,362,0,No License,4.83 ,1,1,1
614412564467355649,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,7138874,Sebastien,Manhattan,Chelsea,40.75069,-73.99572,Entire home/apt,180.0,30,3,2023-08-08,0.16,1,365,2,No License,5.0 ,1,1,1
53848694,Rental unit in New York · ★4.50 · Studio · 3 beds · 1 bath,57782700,Eduard,Manhattan,Midtown,40.748,-73.9871,Entire home/apt,130.0,1,16,2023-07-12,0.67,7,207,6,Exempt,4.50 ,Studio,3,1
38529246,Rental unit in New York · ★4.78 · 2 bedrooms · 2 beds · 1.5 baths,120810666,Rich & Patricia,Manhattan,Theater District,40.76056,-73.98706,Entire home/apt,362.0,30,196,2023-12-05,3.76,1,304,36,No License,4.78 ,2,2,1.5
45685520,Condo in New York · 1 bedroom · 2 beds · 1 bath,15536301,Joe,Manhattan,Lower East Side,40.71991,-73.98318,Entire home/apt,195.0,30,2,2023-01-02,0.06,1,83,0,No License,No rating,1,2,1
21689998,Loft in New York · 2 bedrooms · 3 beds · 1 bath,857599,Stephen & Jillian,Manhattan,Tribeca,40.71861,-74.00337,Entire home/apt,180.0,30,2,2022-07-27,0.03,1,179,0,No License,No rating,2,3,1
3803622,Rental unit in New York · ★4.73 · 1 bedroom · 4 beds · 1 bath,19544909,Michelle,Manhattan,Civic Center,40.7132,-74.005,Entire home/apt,300.0,30,11,2022-08-31,0.11,1,342,0,No License,4.73 ,1,4,1
51501424,Rental unit in New York · 1 bedroom · 2 beds · 1 bath,870242,Jen & Isa,Manhattan,Midtown,40.76462,-73.98008,Entire home/apt,279.0,7,2,2023-11-08,0.08,1,138,1,Exempt,No rating,1,2,1
12360843,Rental unit in New York · 2 bedrooms · 2 beds · 1 bath,5074556,Bob,Manhattan,Chinatown,40.71704,-73.99121,Entire home/apt,253.0,30,2,2018-01-02,0.03,2,362,0,No License,No rating,2,2,1
672500835605671640,Hotel in New York · 1 bedroom · 1 bed · 1 shared bath,30065089,The Flat Hotel,Manhattan,Flatiron District,40.74345,-73.99156,Private room,136.0,1,1,2022-09-17,0.06,8,283,0,Exempt,No rating,1,1,1
583547985227764905,Rental unit in New York · ★4.29 · 4 bedrooms · 1 bed · 2 shared baths,40385488,Address In NYC,Manhattan,Upper West Side,40.79907,-73.96123,Private room,130.0,30,7,2023-01-02,0.34,21,180,0,No License,4.29 ,4,1,2
9106711,Rental unit in New York · ★4.20 · 1 bedroom · 2 beds · 1 bath,12485770,Raanan,Manhattan,Gramercy,40.73324,-73.98396,Entire home/apt,110.0,30,10,2023-08-12,0.11,5,364,1,No License,4.20 ,1,2,1
662333562981472345,Rental unit in Queens · 1 bedroom · 1 bed · 1 bath,461257467,Avram,Queens,Forest Hills,40.72937,-73.85137,Entire home/apt,200.0,30,2,2023-01-02,0.12,2,0,0,No License,No rating,1,1,1
21296642,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,2738309,Neha,Manhattan,East Village,40.73052,-73.98584,Entire home/apt,304.0,30,5,2023-07-01,0.11,1,268,1,No License,5.0 ,1,1,1
689769314349830428,Serviced apartment in New York · ★3.40 · Studio · 1 bed · 1 bath,162280872,Urban Furnished,Manhattan,Kips Bay,40.7398482,-73.98015029999999,Entire home/apt,119.0,30,5,2023-11-06,0.41,256,331,5,No License,3.40 ,Studio,1,1
34485694,Boutique hotel in New York · ★4.44 · 1 bedroom · 1 bed · 1 shared bath,261761719,WestHouse,Manhattan,Midtown,40.76451,-73.9836,Private room,231.0,1,32,2023-12-03,0.66,8,355,11,Exempt,4.44 ,1,1,1
24473713,Boutique hotel in New York · ★4.60 · 1 bedroom · 1 bed · 4 shared baths,163362268,Reservation Desk,Manhattan,Gramercy,40.73559,-73.9835,Private room,81.0,30,10,2023-12-01,0.19,24,339,6,No License,4.60 ,1,1,4
21473314,Rental unit in New York · ★4.36 · 1 bedroom · 1 bed · 1 shared bath,31154454,Elliot,Manhattan,Kips Bay,40.74113,-73.9815,Private room,60.0,30,315,2023-10-29,4.18,2,27,40,No License,4.36 ,1,1,1
22751269,Boutique hotel in New York · ★4.29 · 1 bedroom · 1 bed · 4 shared baths,163362268,Reservation Desk,Manhattan,Gramercy,40.73492,-73.98454,Private room,85.0,30,14,2023-11-05,0.22,24,355,2,No License,4.29 ,1,1,4
65425,Rental unit in New York · ★4.94 · 2 bedrooms · 2 beds · 1 bath,314941,Tony,Manhattan,Nolita,40.72021,-73.99426,Entire home/apt,199.0,30,17,2023-06-03,0.11,3,365,4,No License,4.94 ,2,2,1
873631271509629322,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,446165216,Robin,Manhattan,Hell's Kitchen,40.76141834087501,-73.98921578764563,Private room,60.0,30,1,2023-05-16,0.13,13,149,1,No License,No rating,1,1,1
968125420991402806,Townhouse in New York · ★4.67 · 3 bedrooms · 5 beds · 2.5 baths,63940105,One,Manhattan,Kips Bay,40.73966,-73.98405,Entire home/apt,908.0,4,3,2023-12-16,0.95,1,287,3,OSE-STRREG-0000123,4.67 ,3,5,2.5
39921646,Hotel in New York · ★4.75 · 1 bedroom · 1 bed · 1 private bath,306996701,The Evelyn Hotel,Manhattan,Midtown,40.74498,-73.98754,Private room,264.0,1,4,2023-06-07,0.11,6,364,2,Exempt,4.75 ,1,1,1
36839214,Rental unit in New York · ★5.0 · 2 bedrooms · 2 beds · 2 baths,276878527,Fad,Manhattan,Hell's Kitchen,40.76689,-73.98713,Entire home/apt,280.0,45,3,2020-01-26,0.06,19,365,0,No License,5.0 ,2,2,2
49346405,Rental unit in New York · ★5.0 · 2 bedrooms · 2 beds · 1 bath,384532776,Nathan,Manhattan,Hell's Kitchen,40.76133,-73.99407,Entire home/apt,175.0,30,9,2023-12-10,0.3,44,365,5,No License,5.0 ,2,2,1
740654894919684749,Rental unit in New York · 1 bedroom · 2 beds · 1 bath,94682993,Sheel,Manhattan,East Village,40.72986881459431,-73.988368351465,Entire home/apt,600.0,30,1,2022-10-25,0.07,1,365,0,No License,No rating,1,2,1
15083571,Rental unit in New York · ★4.40 · 2 bedrooms · 4 beds · 1 bath,17770287,Nina,Manhattan,Midtown,40.75037,-73.9811,Entire home/apt,128.0,30,10,2023-05-31,0.12,12,193,1,No License,4.40 ,2,4,1
52834116,Rental unit in New York · ★5.0 · Studio · 1 bed · 1 bath,384532776,Nathan,Manhattan,Hell's Kitchen,40.76101,-73.99101,Entire home/apt,105.0,30,4,2023-12-15,0.17,44,243,2,No License,5.0 ,Studio,1,1
1021167820214545600,Rental unit in New York · ★5.0 · 1 bedroom · 2 beds · 1 bath,91436483,Tom,Manhattan,Murray Hill,40.74809246917742,-73.9797330693904,Entire home/apt,231.0,1,4,2023-12-10,2.35,1,174,4,Exempt,5.0 ,1,2,1
891299565679815536,Rental unit in New York · ★5.0 · 2 bedrooms · 2 beds · 2 baths,449377263,Deirdre,Manhattan,Hell's Kitchen,40.75854,-73.99415,Entire home/apt,574.0,3,4,2024-01-02,0.56,2,36,4,Exempt,5.0 ,2,2,2
14731939,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,44835881,Ekanem,Brooklyn,Bedford-Stuyvesant,40.6828,-73.95248,Private room,50.0,30,2,2019-01-02,0.02,1,0,0,No License,No rating,1,1,1
15191179,Rental unit in Brooklyn · ★4.74 · 1 bedroom · 1 bed · 1 bath,38790056,G,Brooklyn,Bath Beach,40.60769,-74.0096,Entire home/apt,85.0,30,38,2017-07-30,0.43,1,0,0,No License,4.74 ,1,1,1
772622520708905170,Rental unit in New York · 1 bedroom · 2 beds · 1 bath,30716491,Eduardo,Manhattan,Upper East Side,40.77769,-73.95247,Entire home/apt,110.0,30,1,2023-01-03,0.08,1,25,0,No License,No rating,1,2,1
22250850,Rental unit in Bronx · 1 bedroom · 1 bed · 1 shared bath,158212655,Carla,Bronx,Kingsbridge,40.87469,-73.90169,Private room,200.0,30,1,2018-01-01,0.01,2,0,0,No License,No rating,1,1,1
752225599285507046,Rental unit in Brooklyn · 2 bedrooms · 2 beds · 1 bath,6856247,Andrew,Brooklyn,Park Slope,40.67788,-73.97897,Entire home/apt,212.0,30,1,2022-11-18,0.07,2,0,0,No License,No rating,2,2,1
900031651019083404,Home in The Bronx · ★4.38 · 1 bedroom · 1 bed · 1 private bath,492417898,Luci,Bronx,Tremont,40.84187,-73.89265,Private room,120.0,30,8,2023-09-11,1.08,3,365,8,No License,4.38 ,1,1,1
53604923,Hotel in New York · 1 bedroom · 1 bed · 1 private bath,171697479,Aamer,Manhattan,Midtown,40.74545,-73.98232,Private room,99.0,30,2,2023-05-30,0.1,25,365,1,No License,No rating,1,1,1
52039176,Hotel in New York · ★4.74 · 1 bedroom · 1 bed · 3 shared baths,418449940,Chris,Manhattan,Chelsea,40.748581,-73.995651,Private room,225.0,30,145,2023-12-05,5.09,2,114,37,No License,4.74 ,1,1,3
47889158,Rental unit in New York · 1 bedroom · 2 beds · 1 bath,384532776,Nathan,Manhattan,Hell's Kitchen,40.76255,-73.9918,Entire home/apt,120.0,30,1,2021-03-31,0.03,44,364,0,No License,No rating,1,2,1
818325908157503672,Rental unit in New York · ★4.89 · 3 bedrooms · 3 beds · 1 bath,489726854,Vic,Manhattan,Hell's Kitchen,40.76150327162924,-73.99166415554254,Entire home/apt,429.0,2,62,2023-12-30,5.6,2,339,62,Exempt,4.89 ,3,3,1
1040241565797705342,Hotel in New York · ★New · 1 bedroom · 1 bed · 1 private bath,547418378,The James New York - NoMad,Manhattan,Midtown,40.7444291,-73.9857968,Private room,196.0,1,1,2023-12-11,1.0,7,50,1,Exempt,New ,1,1,1
665163726232622938,Hotel in New York · 1 bedroom · 1 bed · 1.5 baths,179805068,Beachfrontpropertyrentals.Com,Manhattan,Midtown,40.7638,-73.98189,Private room,850.0,1,1,2022-09-14,0.06,1,365,0,Exempt,No rating,1,1,1.5
46960664,Hotel in New York · ★3.75 · 1 bedroom · 1 bed · 1 private bath,171697479,Aamer,Manhattan,Midtown,40.74336,-73.9821,Private room,99.0,30,4,2021-10-17,0.13,25,363,0,No License,3.75 ,1,1,1
690387410072434847,Rental unit in New York · ★4.89 · 1 bedroom · 1 bed · 1 bath,140959303,James,Manhattan,Upper East Side,40.776889,-73.95407999999999,Entire home/apt,225.0,30,9,2023-06-28,0.55,1,0,6,No License,4.89 ,1,1,1
29570523,Guest suite in Queens · ★4.68 · 1 bedroom · 3 beds · 1 bath,222626145,Niko,Queens,Kew Gardens Hills,40.72426,-73.81442,Entire home/apt,66.0,30,40,2020-06-30,0.64,1,0,0,No License,4.68 ,1,3,1
28197084,Rental unit in New York · ★4.80 · 1 bedroom · 2 beds · 1 bath,34590955,Brian,Manhattan,Washington Heights,40.853,-73.9361,Entire home/apt,180.0,30,5,2020-10-11,0.09,1,0,0,No License,4.80 ,1,2,1
43149336,Rental unit in Brooklyn · ★4.67 · 1 bedroom · 1 bed · 1 bath,343526940,Ozigbe,Brooklyn,East New York,40.6718,-73.89153,Entire home/apt,80.0,30,3,2021-08-07,0.07,2,0,0,No License,4.67 ,1,1,1
24352967,Home in Brooklyn  · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,182989977,Leisha,Brooklyn,East Flatbush,40.6562,-73.93877,Private room,211.0,30,5,2020-01-02,0.08,3,0,0,No License,4.60 ,1,1,1
39921812,Hotel in New York · 1 bedroom · 2 beds · 1 private bath,306996701,The Evelyn Hotel,Manhattan,Midtown,40.7444,-73.9879,Private room,584.0,1,1,2020-11-27,0.03,6,360,0,Exempt,No rating,1,2,1
46490720,Rental unit in Queens · 1 bedroom · 1 shared bath,375909286,Erica,Queens,Jamaica,40.70263,-73.77943,Private room,49.0,30,2,2020-12-07,0.05,1,0,0,No License,No rating,1,1,1
40624423,Rental unit in New York · 1 bedroom · 4 beds · 2.5 shared baths,314533486,John J.,Manhattan,Hell's Kitchen,40.76454,-73.98953,Shared room,85.0,30,2,2020-02-17,0.04,8,0,0,No License,No rating,1,4,2.5
40623829,Rental unit in New York · ★4.67 · 1 bedroom · 4 beds · 2 shared baths,314533486,John J.,Manhattan,Hell's Kitchen,40.76679,-73.99154,Shared room,85.0,30,6,2020-02-28,0.12,8,0,0,No License,4.67 ,1,4,2
38116815,Rental unit in Bronx · 1 bedroom · 1 bed · 1.5 baths,289358257,Trevor,Bronx,East Morrisania,40.83085,-73.89246,Entire home/apt,150.0,30,1,2020-02-16,0.02,1,0,0,No License,No rating,1,1,1.5
36600797,Boutique hotel in New York · 1 bedroom · 2 beds · 1 private bath,266797018,Sohotel,Manhattan,Little Italy,40.71933,-73.994843,Private room,250.0,1,1,2021-10-10,0.04,14,186,0,Exempt,No rating,1,2,1
732445029946797724,Rental unit in New York · ★4.73 · 3 bedrooms · 3 beds · 1 bath,177231047,Anthony,Manhattan,Chelsea,40.74547,-74.00389,Entire home/apt,586.0,31,15,2023-12-20,1.03,1,0,7,Exempt,4.73 ,3,3,1
47596692,Hotel in New York · ★4.70 · Studio · 2 beds · 1 private bath,383332265,Tyler,Manhattan,Chelsea,40.74552,-73.99227,Private room,999.0,1,40,2022-06-24,1.14,9,0,0,Exempt,4.70 ,Studio,2,1
953377559673846103,Home in Brooklyn · 1 bedroom · 4 beds · 1 bath,240298366,Ben,Brooklyn,East Flatbush,40.65937009832291,-73.93820513989975,Entire home/apt,160.0,30,2,2023-10-20,0.45,12,269,2,No License,No rating,1,4,1
53076064,Rental unit in New York · ★5.0 · 1 bedroom · 3 beds · 1 bath,422053884,Tamir,Manhattan,Kips Bay,40.7433,-73.97802,Entire home/apt,249.0,30,4,2023-08-28,0.16,3,0,3,No License,5.0 ,1,3,1
808476,Rental unit in New York · 2 bedrooms · 2 beds · 1 shared bath,3775799,Wendee,Manhattan,Washington Heights,40.83485,-73.94943,Private room,85.0,30,1,2013-11-01,0.01,1,364,0,No License,No rating,2,2,1
52551976,Rental unit in New York · ★4.33 · 1 bedroom · 1 bed · 1 bath,423873487,Shoreham,Manhattan,Midtown,40.7618,-73.97579,Entire home/apt,193.0,1,24,2023-01-15,0.9,44,0,1,Exempt,4.33 ,1,1,1
49799029,Rental unit in Brooklyn · ★4.90 · 1 bedroom · 1 shared bath,401096854,Jonatah,Brooklyn,Bedford-Stuyvesant,40.68369,-73.91665,Private room,80.0,90,10,2023-01-01,0.35,9,0,0,No License,4.90 ,1,1,1
51971986,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 private bath,369203714,Nicholas,Brooklyn,Bedford-Stuyvesant,40.69101,-73.93175,Private room,74.0,30,1,2021-09-13,0.04,1,0,0,No License,No rating,1,1,1
52822073,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1 bath,188949327,Cécilia,Brooklyn,Bedford-Stuyvesant,40.69001,-73.92452,Entire home/apt,100.0,30,9,2023-10-31,0.37,1,0,2,No License,5.0 ,2,2,1
12025968,Rental unit in New York · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,63403077,Sebastian,Manhattan,East Harlem,40.79679,-73.93805,Private room,46.0,30,88,2023-11-18,0.94,3,77,8,No License,4.88 ,1,1,1
11421969,Rental unit in New York · ★4.40 · 1 bedroom · 2 beds · 1 bath,6735659,Shu Cao,Manhattan,Upper East Side,40.77013,-73.95517,Private room,99.0,30,5,2016-09-16,0.05,1,0,0,No License,4.40 ,1,2,1
686473912310673844,Rental unit in Queens · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,306024152,Son-Ya,Queens,South Ozone Park,40.67144,-73.79488,Private room,45.0,30,3,2022-10-09,0.18,5,48,0,No License,5.0 ,1,2,1
647022457334639078,Rental unit in Bronx · 1 bedroom · 1 bed · 1 bath,97328229,Jaime,Bronx,Tremont,40.84283,-73.89312,Private room,45.0,30,1,2022-12-20,0.08,6,89,0,No License,No rating,1,1,1
47732997,Rental unit in Queens · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,229872308,Shane & Shreshth,Queens,Kew Gardens,40.70507,-73.83219,Shared room,42.0,31,46,2023-08-21,1.3,1,87,8,No License,4.93 ,1,1,1
47183756,Home in Queens · ★4.98 · 1 bedroom · 1 bed · 1 private bath,381121555,Raychelle,Queens,Rosedale,40.65564,-73.73872,Private room,80.0,30,65,2023-09-19,1.79,1,364,44,No License,4.98 ,1,1,1
894089586985952896,Home in Queens · 1 bedroom · 2 beds · 1 shared bath,261467487,Vladimir,Queens,Fresh Meadows,40.742393596026425,-73.78796788983897,Private room,106.0,30,2,2023-08-20,0.38,3,364,2,No License,No rating,1,2,1
19884639,Home in Brooklyn · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,619942,Anastasia,Brooklyn,Cypress Hills,40.68776,-73.87038,Private room,47.0,30,60,2022-04-30,0.77,6,107,0,No License,4.95 ,1,1,1
54263192,Home in Queens · ★4.22 · 3 bedrooms · 3 beds · 1.5 baths,82115963,Ana,Queens,Queens Village,40.7058,-73.73557,Entire home/apt,249.0,30,9,2022-06-26,0.39,2,339,0,No License,4.22 ,3,3,1.5
660041386479947620,Home in The Bronx · ★4.55 · 1 bedroom · 1 bed · 1 private bath,454029808,Karen,Bronx,Baychester,40.87027519999999,-73.8386786,Private room,120.0,30,29,2023-08-27,1.58,3,365,9,No License,4.55 ,1,1,1
46151252,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,3223938,Eugene,Brooklyn,Midwood,40.62803,-73.95819,Private room,34.0,30,1,2022-03-31,0.05,589,0,0,No License,No rating,1,1,1
629663355074558569,Home in Queens · 1 bedroom · 1 bed · 1 private bath,66959637,Carmen,Queens,Glendale,40.70503,-73.88245,Private room,56.0,30,2,2023-08-31,0.16,1,63,1,No License,No rating,1,1,1
893573150388599274,Rental unit in Flushing · ★4.89 · 1 bedroom · 2 beds · 1 bath,512834300,Jian Kun,Queens,Flushing,40.76541,-73.8284,Entire home/apt,174.0,30,19,2023-10-16,2.48,9,89,19,No License,4.89 ,1,2,1
990686461634169656,Rental unit in Brooklyn · 2 bedrooms · 2 beds · 1 bath,443187309,Nesty Slumbers,Brooklyn,East New York,40.66529421855038,-73.88192691352262,Entire home/apt,198.0,3,2,2023-12-12,2.0,4,90,2,Exempt,No rating,2,2,1
51387550,Rental unit in Queens · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,416152960,Katia,Queens,Kew Gardens,40.70679,-73.83603,Private room,65.0,30,190,2023-09-29,6.53,2,365,72,No License,4.92 ,1,1,1
4296710,Rental unit in Bronx · ★4.69 · 1 bedroom · 2 beds · 1 shared bath,1260921,Victor,Bronx,Kingsbridge,40.86639,-73.90151,Private room,52.0,30,134,2023-07-16,1.22,2,364,6,No License,4.69 ,1,2,1
30593915,Home in Flushing · ★4.56 · 1 bedroom · 1 bed · 1 private bath,228879817,Cindy,Queens,Flushing,40.74379,-73.83336,Private room,65.0,30,118,2023-09-12,1.93,8,337,32,No License,4.56 ,1,1,1
680557505870104482,Rental unit in Staten Island · ★5.0 · 3 bedrooms · 5 beds · 1 bath,469686691,Lewis,Staten Island,Tompkinsville,40.6283803,-74.0835951,Entire home/apt,400.0,30,5,2023-09-04,0.67,1,180,5,No License,5.0 ,3,5,1
809348379579209580,Rental unit in New York · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,299955284,Emanuele,Manhattan,Harlem,40.8192713,-73.953777,Private room,81.0,30,25,2023-10-16,2.23,1,270,25,No License,4.88 ,1,1,1
539900905376069260,Rental unit in Bronx · ★5.0 · 1 bedroom · 1 bed · 1 bath,14751,Chris,Bronx,West Farms,40.83973,-73.88043,Entire home/apt,190.0,30,3,2022-09-01,0.15,1,87,0,No License,5.0 ,1,1,1
766677884307151479,Townhouse in Bronx · ★5.0 · 1 bedroom · 2 beds · 1.5 shared baths,90930266,Julio,Bronx,Melrose,40.82122,-73.91399,Private room,99.0,2,10,2023-12-17,0.84,4,365,10,OSE-STRREG-0000451,5.0 ,1,2,1.5
310338,Rental unit in New York · ★4.26 · 1 bedroom · 1 bed · 1 bath,745069,Kimberly,Manhattan,Harlem,40.82295,-73.94433,Private room,75.0,30,29,2023-10-01,0.21,2,365,1,No License,4.26 ,1,1,1
547047157816656460,Rental unit in New York · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,24263304,David,Manhattan,East Village,40.7267,-73.98511,Private room,98.0,30,20,2023-05-10,0.9,1,26,4,No License,4.60 ,1,1,1
28489062,Guest suite in Brooklyn · ★4.97 · 2 bedrooms · 3 beds · 1 bath,20104851,Scott,Brooklyn,Park Slope,40.66588,-73.97945,Entire home/apt,249.0,30,101,2023-07-31,1.63,1,58,5,No License,4.97 ,2,3,1
876730127540280012,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,54146669,Naomi,Brooklyn,Fort Greene,40.69174266211087,-73.97826686551734,Entire home/apt,149.0,30,2,2023-12-19,0.46,1,26,2,No License,No rating,1,1,1
32287174,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 3 beds · 1 bath,242348374,Ninja & Sung,Brooklyn,Clinton Hill,40.68702,-73.96307,Entire home/apt,195.0,30,90,2023-10-22,1.55,1,129,26,No License,5.0 ,1,3,1
838643822112275908,Rental unit in Brooklyn · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,38593087,Russell,Brooklyn,Williamsburg,40.70721769314091,-73.96742643002341,Private room,55.0,30,47,2023-12-21,4.72,3,116,47,No License,4.89 ,1,1,1
39916681,Rental unit in Brooklyn · 2 bedrooms · 1 bed · 1 bath,12806055,Daniel,Brooklyn,Prospect-Lefferts Gardens,40.65774,-73.96127,Entire home/apt,85.0,145,1,2020-01-01,0.02,2,310,0,No License,No rating,2,1,1
9022864,Rental unit in Brooklyn  · ★4.81 · 1 bedroom · 1 bed · 1.5 baths,3207957,Paul,Brooklyn,Carroll Gardens,40.68428,-73.98987,Private room,100.0,30,77,2023-10-08,0.79,1,88,6,No License,4.81 ,1,1,1.5
12871708,Rental unit in New York · ★4.78 · 1 bedroom · 1 bed · 1 bath,70396243,Yvelisse,Manhattan,Washington Heights,40.85389,-73.93628,Entire home/apt,111.0,30,164,2023-11-30,1.9,3,205,8,No License,4.78 ,1,1,1
432823,Rental unit in Brooklyn · ★4.80 · Studio · 1 bed · 1 bath,687361,Orna,Brooklyn,Park Slope,40.67634,-73.97666,Entire home/apt,350.0,30,10,2023-07-17,0.59,2,363,3,No License,4.80 ,Studio,1,1
950760354634472980,Rental unit in The Bronx · 1 bedroom · 3 beds · 1 bath,529705004,America,Bronx,Mount Hope,40.8485914,-73.90421309999999,Entire home/apt,90.0,30,1,2023-10-31,0.44,1,363,1,No License,No rating,1,3,1
1359130,Rental unit in New York · ★4.88 · 1 bedroom · 2 beds · 1 bath,7377007,Marcelo,Manhattan,Washington Heights,40.85812,-73.93412,Entire home/apt,160.0,30,8,2023-08-09,0.46,1,221,6,No License,4.88 ,1,2,1
746932300274595836,Rental unit in Queens · ★5.0 · 1 bedroom · 1 bed · 1 private bath,247013511,Frank,Queens,East Elmhurst,40.7577,-73.89814,Private room,67.0,30,4,2023-05-20,0.3,4,90,2,No License,5.0 ,1,1,1
